,feature,name,gender,birth
959,1.6526786 -0.3118754 0.8988994 -0.85176814 0.9298228 -0.5697299 -0.665213 -0.88336253 -0.403036 -0.18344508 -0.9646779 -1.7699107 -1.8120056 0.12344487 0.17149569 -0.79355013 -1.744994 0.42005527 -1.0669417 0.37475735 -0.9072931 0.57202333 0.58450955 0.037486177 -0.3481676 1.0668472 0.5727358 -0.957764 -0.20894296 -0.5078061 0.13275377 0.20323783 -0.99850947 -1.5026757 -0.18841232 0.5761055 -0.09130913 -0.635217 1.289087 1.3290781 0.6390369 -1.5226933 1.1339834 -0.31182146 1.220072 -0.1205585 -0.7750721 0.13922739 -0.77844256 -1.3075691 -0.16957445 -1.4236476 0.48281023 0.18259038 -1.4694525 -1.0569576 1.279709 0.35261473 -1.3716741 -0.75990343 0.4135532 -0.8291616 -0.9641965 1.7947942 -1.8922701 0.35485405 1.0660677 -0.72782505 1.5347577 -0.4819305 -1.6995035 -0.23572534 -0.21050043 -1.4327441 0.83061314 -0.5823795 -0.4264604 0.9733947 -0.1834124 -0.9041229 0.049329363 -0.6740552 0.25166437 0.41934022 -0.12508526 -1.3063977 0.3102034 -0.24161579 0.22288957 -0.7302233 0.4454669 -0.985594 -0.20126833 -0.6287299 0.1803936 -1.0037721 -0.2673376 -1.3927416 0.15013467 -0.80820584 -0.7080478 1.2084378 0.18219712 -0.32227045 1.2477311 -1.0005568 0.19717619 -0.55451596 -0.8034076 -0.18606117 0.7163715 0.7457337 -0.08176972 0.059916813 -0.447293 1.7151531 -1.1105205 1.9004878 -0.67279476 0.61150926 -1.0237871 -0.17359842 0.7441216 0.29677513 0.33420968 -2.4714334 -0.75275886 1.1993332,,female,
960,1.4804269 -0.7148695 -0.39360422 -1.0201145 -1.430971 -0.9188854 -1.3115267 -0.082749724 -1.5936358 1.6091088 -0.40979773 -0.7688345 -0.799844 -0.08872143 0.4468409 1.647371 -0.5282899 0.5506788 -0.6598784 0.9254787 -0.553461 0.9601355 -0.20192239 1.0312171 0.80967826 -0.44527936 1.4211001 0.48371434 -0.1815043 -0.15074183 0.5927199 1.2381225 -0.13121006 0.047840066 -1.5143292 -1.7860217 1.4369671 0.11605249 1.371495 1.6501753 -0.4732915 -1.6466401 1.8783435 -0.5393175 0.9433147 0.277726 -0.10964224 -0.4670533 0.8618538 -1.4855357 -0.6944304 -1.2252705 -0.22457564 1.1033658 -0.97787285 -0.7965483 -0.09243029 1.601498 -0.66268 -0.62472665 0.39502257 1.2192397 -1.5290259 2.5193992 0.31253958 -0.3566593 1.0854046 -0.5457268 0.1854817 -2.2046564 -1.875182 -0.34321475 1.5929729 -0.25923234 0.9030268 -0.88198125 -0.23388621 0.32582632 0.9545433 -0.6917321 -0.12310274 -0.81823266 -0.12958398 1.0614897 -0.82827365 -0.5804169 -0.92879146 0.087796435 -1.0929428 -0.48434916 1.2021276 -0.93835545 -0.099288195 -1.3080106 1.8069959 -1.3917187 0.5844614 -0.6593072 0.8519486 -0.93777055 -0.6594274 1.2638619 -0.03220123 0.15084125 0.11313585 -0.6469543 -0.23342064 -0.31083822 -1.4203273 -0.94750637 0.5960789 -0.13444474 0.5979862 -0.90461826 -0.4764117 0.71992207 -0.52887666 2.5505915 -0.5746637 1.2874565 -0.959075 -0.1455479 0.5005084 1.0113834 -0.22912188 -1.4724967 -0.24245769 0.7129211,,female,
961,1.9419322 -0.9080961 1.045808 -2.0042017 -0.6063142 -0.9886733 0.63022363 0.054126505 -1.6780146 0.0060983524 -0.38888612 -1.8925887 0.60298026 0.4637654 -0.27571473 0.86197174 -0.6770878 -0.035740837 0.41450635 0.3365433 0.18747649 0.7616078 -0.23456153 0.3328711 0.71142244 0.7658839 0.73573077 -0.2247155 -0.64493483 -1.3266892 -1.1505784 2.0499198 0.8586893 0.45114523 -1.3825457 0.41585025 -0.3408113 -1.013875 0.8269622 0.37092447 1.1022363 -0.7817502 0.63820374 -0.2646383 0.22781684 -0.5355563 -0.93899935 0.8445072 0.44858396 -1.8262448 0.7645019 -0.6484608 -1.542171 -0.4204527 -0.59232175 -0.54538614 0.4075012 0.27155948 -0.5387239 -0.21737665 -0.92468107 -0.66888124 -1.3562568 2.3057687 0.5453908 -1.617159 0.97671103 -0.9787395 1.5119815 -0.38879144 -1.792618 -0.104139574 -0.10328634 -0.9392996 1.0712758 -1.402112 -0.97279453 -0.17134348 0.06695207 -0.88356733 0.67103016 -0.23711693 -0.2487646 -0.37437335 1.246571 -0.4057775 -0.25523657 -0.42033297 -0.83726704 0.37199903 1.2315121 1.0781446 0.65097815 -0.74219674 0.31921494 -0.71987677 0.6672169 -1.482204 -0.25848362 -0.2840404 -0.52092856 0.35687247 -0.09110579 -0.87499243 -1.4278201 -0.5403573 -0.036751494 -0.678298 -1.7234172 -0.2516576 -1.0480453 0.99980974 0.018403135 -0.27716672 1.1352794 0.2392168 0.8945925 1.2251976 0.46338114 0.7327001 -0.2714523 0.46182147 0.9261509 1.3668959 0.5996515 -2.1784177 -0.55241627 1.8200717,,female,
962,1.0110815 -0.96987796 0.24267821 0.5101208 0.72649616 -1.3140302 0.54050803 -0.51462984 -0.07921999 -0.43961376 0.06649604 -1.4068458 0.7337231 -0.432715 -0.2173976 -1.0065161 -0.7880305 0.16703591 -1.4538924 1.058529 -0.36100802 0.7475615 0.22484013 1.3657464 -0.28456673 0.8772382 1.1712425 -0.31993124 -0.4247908 -1.7490088 0.14658926 1.5466075 -0.4637954 -0.5747983 -1.7331183 -0.73637664 0.083086036 -0.68220407 2.068375 -0.024599671 1.264678 -0.7987008 -0.046922952 -1.8963774 1.1098061 0.5202837 1.1190649 -0.9190432 0.7770379 -0.2915745 -0.4175244 -0.77829874 -1.2117174 -1.3348727 -0.16959015 0.046664037 1.2323354 -0.07028094 0.10561573 -0.19838896 0.078974925 -1.1414542 0.3279284 0.45905343 -0.83574003 0.059725437 1.0117437 0.010840156 0.96411777 -1.2235364 -2.9404767 -0.15506968 0.019436313 -0.71872604 0.12373455 -1.5624347 -2.0635853 -0.6728766 -0.5569785 -1.0121652 -0.12147064 -1.4089168 0.5632567 0.70931214 0.0896558 1.4572769 0.3848569 1.359157 -0.2805574 0.18429491 1.6375557 0.5552677 0.80971354 -0.4423394 1.083395 -1.0730627 0.8732019 -0.8242281 0.03406875 -0.74320275 -1.1873965 1.0106353 0.62364596 -1.4503022 0.98400384 -0.6565793 0.12122774 0.5662817 -1.5229037 -0.17248863 -0.10990837 0.78213656 0.20283298 -0.72179735 0.21832848 1.0290164 -1.3608344 1.7019545 0.6965064 0.5048422 -2.3554897 0.82909083 0.71919805 0.75400215 -0.07363735 -2.16404 -1.3154447 0.57905525,,female,
963,2.269487 0.17024064 -0.0560844 1.0540956 -1.3170015 -0.02142007 -0.1999568 -0.99124473 -1.2369984 1.5185986 0.10942819 -1.5456419 -1.9893188 -1.6320854 -1.5713357 -0.48827302 0.13084364 -0.53513944 1.0512116 0.84145474 0.8813659 1.1299815 -0.35048154 -0.40980026 1.3575101 1.762586 1.3317109 -0.8509964 1.5057793 0.06538066 -0.6671423 1.7778033 -0.32404152 -0.101540186 0.55159044 0.11046691 -0.74029523 0.0038734525 1.0198283 1.2864404 0.98750114 -0.4887765 -1.724029 1.4343641 0.7617555 1.1597029 0.30968568 0.82027936 -0.018028766 -1.7079011 0.049403917 0.42979258 0.9474404 -0.029387377 0.2268892 0.6350178 2.5980983 -0.053426333 -0.4554053 -0.59179986 -0.027387047 -1.9902675 -0.93542176 -1.5256549 0.13157041 -0.084226444 2.1099815 -0.931637 -0.3710959 -1.5847125 -1.3814347 -0.9161378 -1.1955768 -0.07825323 0.7973339 -0.1289233 -0.18032905 1.332913 0.18175524 0.11678769 1.1579788 -1.3565065 0.84545046 -0.8645968 0.8396366 -0.1346153 -2.1651351 0.6588483 1.2555712 0.108811945 -0.77126056 0.93189293 0.5765069 0.45084268 1.3402777 -1.5794679 1.2538509 -1.6883271 -0.17401698 -1.1424426 0.21704642 -0.6186039 -1.1762211 0.01897321 -0.11874094 0.41375828 0.8132188 1.5429462 0.1776633 -0.8452163 -0.6413439 0.70706373 0.056238905 -0.69371474 0.068348154 0.03304895 -1.3293109 0.09377253 2.1695547 0.4579354 0.5523083 -0.37502316 -1.857647 -0.006151314 1.7715592 0.07094469 -0.19431204 0.6387996,,female,
964,1.292852 -0.8961501 1.0445824 -1.5542463 -0.986735 -1.6846744 -1.5759727 -0.24367982 -0.34919065 0.6087988 0.20806393 -1.1215916 -0.91761196 0.23308924 -0.66500556 -0.2652123 -0.14779511 0.11975774 0.44404998 -0.361329 -0.8742856 -0.46283185 -0.9130102 0.2662158 0.9785466 0.33200297 -0.09066866 0.6888148 0.3379373 -2.2123353 -0.25011823 0.47406211 -0.18791205 -1.1147814 -0.9150219 0.118550524 -0.27157235 0.5862876 1.2625513 -0.042290993 -0.30378067 -0.31787458 0.7525959 0.19343147 0.44213286 -0.22497515 -1.9783046 1.4566491 0.96415347 -0.59539974 0.38454002 -0.6674718 0.8781673 -0.5271663 -0.48182872 -0.09427907 1.857226 -0.16545226 0.27266043 0.4866601 -0.19196352 0.7224395 -2.1439567 2.60091 0.014865652 0.69239247 1.192162 -2.839632 1.0437781 -0.5554607 -2.3614204 -0.6183478 -0.6319567 -1.0504988 0.07761644 -0.69425404 -1.0489026 -0.112859964 0.50005484 -0.9452516 0.6673084 -0.93763804 0.18200988 -0.78679365 1.0759003 -2.0458634 -1.2328562 0.48566002 -0.18169378 0.5611149 0.603761 0.4477908 -0.7714896 0.25778264 0.8687271 -0.68426496 -0.40364644 -0.91244596 -0.27288774 -1.5456212 0.85853004 -0.33690044 0.65978545 -0.98079026 0.42312115 1.0914743 0.56876385 0.12251009 -0.8440614 -1.2486234 1.1195709 0.3334837 -1.4697685 0.85089713 -0.12894192 0.8786986 0.89949286 0.8297652 -0.58523285 1.5126616 0.2458453 -0.96896684 -0.6903383 0.7727263 0.7939882 -2.1974084 0.7920215 -0.9952121,,female,
965,1.1479596 -0.5603732 0.8026069 -1.4084222 -0.43598813 -1.666673 -0.31290826 -2.242582 -2.3555312 0.20688678 0.9383132 -0.41130185 -0.5007842 -0.40097997 -0.4304755 -0.69911975 0.014628131 -0.8709123 -0.5706773 -0.69440293 -0.09760435 -1.4211849 0.14105639 -0.9161185 0.67167723 -0.73211306 1.0379279 0.6114998 -0.103905186 0.03806711 -0.24971664 0.9087959 0.4173918 -0.22091451 -0.9522092 0.07239479 0.09614175 0.4899703 0.61735094 -0.67764044 1.2195013 0.19590549 -0.53396225 1.6338352 -1.6267861 -1.4257629 -0.09284717 -0.45435417 -0.43378502 -1.0394162 0.13294968 -0.4690345 0.74053043 -1.5758868 0.8744301 1.626635 1.5693386 0.40493757 0.19580229 0.06755749 0.69314086 -0.6510948 -1.2253207 2.0745068 0.044444073 0.46906883 -0.27608305 -0.84424853 0.62024176 0.2624527 -2.2289908 0.04829243 -0.6555882 -1.0948254 0.95190936 1.3840077 -0.8991231 0.22655252 0.098467864 -2.0691795 0.6255727 1.1773978 0.04281468 1.3071561 1.8276514 -0.95294905 0.11523599 -0.16959102 -1.1972386 0.49825945 -0.3216227 -0.27903435 0.31662774 -0.35498077 1.2521414 -0.39978755 0.17004319 -2.0340447 0.62430483 -1.8203084 -1.1731064 0.115006156 -0.24925238 -1.0471689 1.6043111 -0.60206574 1.0649712 1.0067321 0.07674969 -1.8983895 -0.07361312 0.9862673 -0.28451642 0.7906842 -0.6349184 1.5208738 0.26464677 1.4248593 -0.115421675 1.9298614 1.553708 -0.6400089 0.508937 0.2742168 0.77937865 -1.9151762 -0.7858281 -0.100048706,,female,
966,2.5818605 -0.4077399 0.13763405 -1.849114 -0.97959286 -1.6474068 0.2180645 0.82648474 -1.219963 1.1022964 -0.4778899 -2.1560779 -0.90822 -0.039001692 0.7898135 -0.47316694 -0.15736137 0.05156956 -0.018629156 -0.7134484 -0.5209891 -0.36702555 0.17052087 2.2505834 0.55768436 -0.46129334 0.0018038899 1.4048443 -1.2251952 -0.40465376 0.44711068 1.0973667 0.41454917 0.3108654 -0.75312144 -1.4047055 0.5343656 -1.0529294 0.7914593 0.85472286 -0.63114583 -1.3650934 1.583306 -1.3397775 0.23276623 -0.06072793 1.5315794 0.08065956 -1.2009519 -0.3677599 -0.9788123 -0.26720715 -1.2031275 -0.10882601 -0.9920449 0.9369992 0.06771688 1.261152 -0.93278927 -0.73536307 -0.17474204 -0.37257165 0.8181626 1.8740225 -0.15334097 -0.1398613 -0.37603685 1.2223109 1.1777909 -0.6773008 -0.7605142 -1.5685048 2.2260349 -1.9145241 -0.77725255 -0.77284855 -0.51863706 -1.6133829 -0.34050158 -1.27243 0.98782057 -1.2931639 0.5529973 0.68184376 1.1303487 -0.83036935 0.07183647 -0.4640066 1.2050872 1.0736393 0.6512589 -1.343225 -0.006931763 0.14261942 0.6690799 -0.942425 -0.31311056 -0.7251288 -1.0861917 0.3648495 -0.105096854 2.7135696 1.9962692 -1.2481791 -0.7538696 -0.8812778 -0.79933155 0.018163808 -1.1583725 0.0014690142 -0.8686535 1.1359094 -0.19328696 -0.064354606 -0.030090826 -0.72339916 -0.17773196 0.89180785 0.74006355 -0.10589829 -0.9872842 1.4627112 0.35962862 1.4325712 0.3135503 -1.9000167 -0.09022315 0.94334716,,female,
967,1.7801058 -2.2225866 0.4332816 -1.4440354 -0.50598246 -0.77741927 0.43479514 0.58815277 -1.7766032 0.683814 -0.95651084 -2.5732257 -1.5402678 -0.30437022 -0.06894976 -0.43040168 -0.49960497 0.34718323 -0.733636 -1.1518866 -0.018753402 0.5149227 -0.23109207 -0.874814 2.6236374 0.32742536 1.2628021 -0.17629194 -1.012124 0.037742972 0.4496531 1.8563558 0.38816527 -0.26594484 -0.8577837 -1.5229393 1.2299812 0.6398074 0.065051235 0.53867644 0.76865596 -1.3298255 0.5031758 0.020127267 1.4649717 -0.5540163 0.7620316 1.198616 0.13537554 -1.3163899 -1.1371914 0.19204748 -0.3351466 -0.24917647 0.14547653 -0.85694045 1.1280373 1.3089597 -0.14580753 -1.1564201 0.62387437 -0.9929979 -1.1760969 1.902724 -0.1156222 -0.0990704 -0.17063993 -0.29504567 -0.5057075 -1.6550398 -1.8375895 -1.5619856 0.119332075 -2.1383965 -0.071582034 -1.539981 -1.0829709 0.481152 0.38689244 0.23559202 -0.33154228 -0.3581569 0.5121822 1.0004283 0.11621896 0.123849005 -0.28904474 -0.4323489 0.6148243 0.57422906 0.09210567 -0.7952465 -0.3897716 -1.0305694 1.6170682 -0.7876143 0.85868067 -1.5255889 0.45749837 0.209713 0.1745783 0.55214775 -0.17286608 -0.35657215 -0.6305933 0.45001894 -0.46698403 -0.0277474 0.09590557 0.2702048 -2.21879 -0.50859314 1.0841396 -0.79220146 -0.032701477 -0.78294134 -1.149047 0.8165206 0.3199437 -0.8536533 0.43807483 0.8047806 -1.1142721 1.8331062 -0.008262567 -0.9915617 -0.59492314 0.86950445,,female,
968,1.3287735 -2.3910513 2.056632 -0.29908228 -0.62998164 -0.30094358 0.44974697 -0.26381978 -1.839582 1.4686897 -0.8206066 -2.8639503 -1.0109887 0.9499992 -0.77717316 -0.89541924 -0.85365856 -0.19299188 -0.5201413 0.37105587 0.33847532 -0.38529384 -0.4092482 -0.60782677 -0.20128627 0.18725985 0.97639096 -1.1336288 -0.99041855 1.540945 -0.43594357 1.1514931 0.805145 -0.023087095 -0.5956968 0.23430938 0.85520864 -0.9064756 -0.4393555 0.028291106 2.48418 -0.9858083 -0.26996556 0.030266106 -0.008954965 -2.0104783 1.2535841 1.6451628 -0.37914562 -2.1840844 1.1200603 -0.61740005 -0.66014105 -2.0260336 -0.13869956 -0.7855602 1.558189 1.2604147 -0.69529253 -0.47960207 -0.40481743 -1.6970493 -0.08649512 1.7039347 -0.982531 0.12371815 0.52755463 0.37289688 1.9460937 -0.06950362 -0.62889135 -1.9943217 0.93598604 -0.37534523 -0.06713757 -0.27919933 -0.55452704 -0.17810094 0.31356788 -0.46539873 -0.16017929 -1.4205046 0.7645669 1.3641263 0.5200363 -0.1680222 1.1648141 0.11430521 0.7018441 1.331795 -1.0076672 1.1227698 0.8538392 1.4150316 0.18388672 -0.43879613 1.6185851 -1.0367869 -0.679214 0.7518255 -0.47839785 0.45666206 -0.95928526 -0.7405081 0.3203188 -1.3457613 0.07189143 -1.0106554 -0.8157812 0.601968 -1.2798733 0.75228 0.59783566 -0.40948394 -0.29716912 -0.8494581 -0.30061847 0.2980019 0.41443008 -0.2249473 -0.54107517 -0.18337595 -1.8896768 1.4523677 -0.09524025 -0.00858625 -0.79069513 1.9487267,,female,
969,2.4715767 -0.19777456 -0.25259182 -1.114329 1.0766662 -1.5006248 0.8130037 -1.0759941 -2.5721211 0.8852508 0.27628478 -1.5267162 0.42369026 -0.12613924 -0.24464998 0.25231367 -0.40078422 -0.74431163 0.102891 0.43091387 1.7118487 -0.07033182 0.44338056 -0.05415114 1.1541625 0.56072 0.914281 -0.06634699 -0.5434647 -0.35432625 -0.2335586 2.094335 -0.023707954 -0.08874229 -0.40232632 -0.8060148 0.91513515 -0.197074 0.8567226 0.54085654 1.137719 -0.092274316 1.2090387 -0.2535503 -1.3712097 0.51926726 0.07498084 -0.2323778 -0.32853162 -1.1056298 -1.4285071 0.37007302 -0.50712645 -0.5381614 0.10763955 0.76389074 0.5752985 1.221329 0.04597552 -0.588942 -0.30441168 -0.51858115 -0.3878407 2.0012753 -1.2254971 -1.3120295 0.0960162 -0.7767865 2.0538325 -0.44851667 -0.6941658 -0.37119585 -0.7147748 -0.04784607 -0.109885216 -0.899467 0.024466068 0.068717524 -0.13100475 -2.2557914 1.3732105 -0.6872997 0.5741511 0.57333606 1.2610445 0.1341962 0.18362062 -0.93979937 -0.85029006 -0.109760776 -0.2550194 -0.25079504 1.0182592 -0.51009065 1.5504552 -0.64887667 1.3190708 -2.1799018 -0.010863632 -0.7708291 -1.9933554 1.112162 0.33752984 -1.1733882 -0.08228181 -1.5722846 1.5693144 -0.04672952 -1.4123089 -0.7459158 -0.4567926 0.8527444 0.98792434 0.26906428 0.16305715 0.53032625 -0.051486675 2.4227679 0.54393476 0.9099513 0.12364436 0.7102586 0.8989912 0.7748669 -0.1842108 -1.1608065 -0.58954746 1.5630885,,female,
970,2.4059286 -1.0223825 -0.021267036 -1.5411339 0.16420677 -1.897555 0.64220667 -0.53758544 -0.2637142 0.9369936 0.41946614 -0.5546529 0.95397204 -0.32959446 1.1813741 0.08643627 0.062271237 0.21538611 0.18876152 0.782621 0.5192373 -1.0875919 0.031586096 1.1976138 -0.38478732 -0.34547052 -0.18845941 -0.27996495 -1.13741 -0.94123125 0.0758845 0.9901346 1.1397635 -1.0331728 -1.3702788 -0.44288072 -0.70815504 -0.26727375 1.0237426 -0.19682801 0.5402656 -0.21523727 0.74444366 -1.572664 -0.4267777 -0.07986445 -0.37129018 0.6440512 -0.9110084 -1.0911853 0.4288488 -0.9926555 -2.5344493 -0.8368635 1.3785733 -0.97262996 1.0505931 1.5427692 -0.14944218 -0.93905693 0.0028292947 -0.6435054 0.87016934 1.1340576 0.6016453 -0.7479963 0.13033585 -0.31049243 1.0072014 -0.261931 -1.9142419 -0.7736472 0.12956372 -0.42630696 -1.3425605 -1.3787532 -2.0543559 -1.9357497 -0.03806816 -2.0723033 1.0838821 -0.9604155 -0.10685141 0.1162224 -0.4611471 -0.7339823 -0.335416 0.10668446 -0.6422384 -0.06307016 1.6797911 0.3764646 1.5230261 0.36957613 -0.19664401 -1.1325758 1.3206083 0.18705803 -1.6917791 -0.387781 -1.3788974 -0.054672725 0.41677412 -0.93234235 -0.1704218 -1.4740268 0.22085164 -0.9308802 -0.7254308 1.257947 -1.4399605 0.9879858 0.94187 -0.8353754 -0.13279721 -0.9670193 -0.4550654 0.7653295 1.8582214 0.5762917 -2.5387943 2.0202937 0.8432742 0.78289646 1.0550908 -1.1826948 -1.0555221 0.16920556,,female,
971,0.56373715 0.011514902 1.3143408 -2.308318 0.9621347 -0.4608647 -0.62407106 -0.6053862 1.5329651 -1.709562 0.2172367 -0.06136664 -1.3847111 -1.5884721 0.49558324 -0.44302016 -0.30600014 0.94594514 -0.47113305 -0.39053926 -0.049516458 -0.82629025 -0.6309765 0.18065572 0.40232128 0.8544605 -0.46223983 0.09068252 -0.9280546 -0.6535219 -0.29942456 0.60440844 -0.36376217 -0.4006636 -1.6194017 0.8629023 0.19147348 -1.793132 0.10385754 -0.5548576 1.7909715 -1.1792768 -1.4198066 0.9577689 0.76611745 0.9577959 -0.37560892 -0.66723275 0.35248274 -0.4003809 -1.0595435 -1.3573931 -0.35218292 -0.6835861 0.3851439 0.13231868 0.8688295 -1.8503495 0.5266145 0.40295961 0.09122949 -0.29768258 0.5044722 1.544934 0.6508895 1.3875858 0.27370664 -0.88989323 2.235027 -0.75303745 -2.3749309 0.37326595 -0.51207286 -1.5473231 -0.59362227 -1.208992 -2.7285209 -1.1918226 0.34461978 -0.30348903 -0.3992898 -1.8920363 -0.37466806 0.24754873 1.5405576 -1.9995453 -0.6511904 1.0798477 -0.06382135 2.0015445 1.4724919 -0.48148778 -0.5597597 -1.1266174 -0.5652828 -0.38050354 1.1508245 -0.42230147 -0.95874494 -0.16655031 0.579282 -0.26577026 -0.028998628 -0.16461538 0.32609433 1.2645665 -1.1769409 -0.65856004 -1.3780575 0.058189623 -0.518825 0.75416845 0.4288295 -0.7792646 1.3159397 0.37888005 -0.76799965 0.5212017 2.5282917 0.14763944 0.14596772 0.019599099 0.9717902 0.93955976 0.23653425 -3.7620575 0.28338328 0.95752984,,female,
972,0.1308145 -0.88866997 0.38063413 -0.15008655 -0.23481785 -1.1193402 -0.09230779 -2.022109 -0.6477814 -0.68114495 0.9938294 -1.2828166 -0.6347832 0.7452643 0.88199234 -0.078752264 0.7235817 0.13671575 0.17596658 0.3880325 -1.9887433 -0.99960756 0.09604945 0.008398481 1.9984093 -0.6234492 0.87741804 -0.23265117 0.011226863 -0.5720102 1.5174428 -1.178255 0.0087135555 -1.2126365 -0.24642211 0.42074707 0.95010704 0.8783942 0.64342165 1.1837337 0.17028621 -0.88264924 1.7789713 0.36291215 1.0214667 -0.23529798 -1.4436183 0.18073657 -0.21330388 -0.906603 -0.92219514 -0.33305934 0.34763274 0.94493616 -2.112304 0.003330174 1.9402618 1.8649781 -0.49132472 -0.38690177 1.9238136 1.8111475 -0.8037674 2.4424963 -0.79198384 0.6005518 1.2025734 -1.5090582 0.24116468 -0.04307502 -0.69974476 -1.5421199 -0.06451593 -1.2637491 -0.4466202 -0.20547184 0.9104023 -0.21692057 0.037372425 -0.63769495 1.2210231 1.0014516 0.16720939 0.22862136 -0.0586695 -1.2107328 0.41955197 0.1279089 -1.6905767 -0.78941417 0.24955276 -1.4503404 0.53900236 -0.5886169 -0.8583204 -0.21223952 -0.6580716 -0.4378304 -0.6771071 0.38900676 -1.1207492 1.1414316 2.0080853 -0.0968022 1.499995 0.23988415 0.068339795 0.11466369 -0.022866119 -1.9906715 -0.661122 0.5605138 1.165998 -0.49403906 -1.4410714 -0.042848587 -0.1903057 2.0460157 -0.4433054 1.4680647 0.04991635 -0.18155667 1.5713568 0.01970625 2.112988 -1.1791149 0.65314674 0.63173,,female,
973,2.4847784 0.36556152 -0.21118936 -0.02791474 1.6360949 -0.75197715 0.82076246 -0.477239 -2.002045 0.5807601 0.5253337 -1.3611026 0.04591845 0.36284262 -0.030601129 -1.0258777 0.7481395 -0.7981653 -0.0906509 0.60039294 0.5180944 0.65191656 0.3619097 1.1447031 1.4638921 1.1643839 -0.6333841 0.13601534 1.2892563 -1.8351644 0.91462445 0.61108 -0.2684838 -0.7198137 0.47168806 0.0069261827 -0.11313706 -0.7704097 0.4792 0.27716148 0.5613261 0.7221768 1.1115621 0.4522938 -0.518057 1.1820376 -0.5078403 0.47406125 -0.14562708 -0.6180719 0.16813275 1.0528905 -0.25702813 -0.82064974 -0.106643364 1.9494164 0.92030424 0.2516149 -0.2352053 -0.6740811 -0.47969407 -0.68187016 1.4811614 1.5623542 -1.4917051 -0.8936775 -0.24097463 -0.42025936 2.547274 -1.0287387 -1.5297587 0.044408947 -1.4239949 -1.1583031 -1.5766028 -1.4598051 -0.5647174 -0.76545566 -0.4305121 -1.3859364 1.5052633 -0.44512367 0.5900026 0.21821785 0.31927815 -0.9371561 -0.08828409 -0.20372534 0.570014 -0.62281597 -0.09105421 0.6043603 0.6465387 0.7974193 1.5469577 -1.337427 2.2349162 -2.884072 0.23818609 -0.0015999023 -0.96454906 1.6694504 0.30915928 0.16999705 -0.2604241 -0.87054944 1.200125 -0.9496796 -0.9507933 -1.7211183 -0.8560245 1.5931162 1.6452315 0.34007335 1.0186651 0.17032951 0.19905995 2.2690828 2.0396574 0.08956584 -1.1028895 1.3478266 1.497395 0.28104648 0.26381838 -0.971538 0.113506965 0.5733877,,female,
974,2.1862037 -0.768175 0.7564123 -1.719942 -2.3183703 -0.54577684 -0.55737394 0.2701377 -1.2786989 0.49135354 -1.4114087 -1.7413846 -1.4316293 0.6183245 -0.87275267 -0.807641 -0.16098382 0.88526106 0.55560017 -0.20129776 0.6232008 0.4217579 -0.053576536 0.2905533 0.5433112 0.2967448 -0.3339423 0.14558111 -0.6285321 -1.1118606 -0.1804975 2.0415204 0.51860887 0.2872758 -0.42520118 -0.8610307 0.026644498 -0.48040783 1.1576366 1.7406696 -0.79130787 -0.6744216 0.6556529 -1.5140116 1.2893195 -0.1459956 0.035065223 1.5558734 -0.010643885 -1.71527 0.34838188 -0.6073055 -0.81538934 -0.7941032 -0.19154349 0.48969853 0.7766718 1.1525568 -1.3440205 -0.42347118 -0.056430943 -0.6745711 -1.3975762 1.5084699 -0.08981724 -0.7890844 1.4680469 0.89818907 0.91357195 -1.9621928 -1.4399523 -0.24260768 0.84100854 -1.7692308 0.9834191 -1.0631205 -0.65151787 -0.81303215 -0.5845542 -1.2850628 0.57325 -1.2146007 -0.27408004 -0.41381407 -0.112763755 -0.16866374 -0.90573 -0.38080972 0.7425989 0.4417404 0.34844154 0.38419294 0.1625405 -0.011868693 1.0912769 -0.79716825 0.008740466 -0.60696036 0.48400718 0.1457337 1.1770657 1.4320521 0.35461202 -1.8322308 -1.1627419 -1.4278145 -0.61356467 -0.6889434 -1.0624834 -1.2308543 -1.1339468 0.87801915 -0.85486245 -0.570528 0.10721688 0.53983676 -0.090462826 1.8150357 0.24092162 1.5503547 -1.8486739 0.8890463 -0.091024354 1.052868 0.7862255 -0.90976715 -0.60630256 1.1909269,,female,
